id,last_scraped,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,host_is_superhost,instant_bookable,number_of_reviews,review_scores_rating,availability_365,calculated_host_listings_count
1000022595235401757,2023-12-14,Downtown,49.27839,-123.12766,Entire home/apt,3,1 bath,1,$299.00,1,FALSE,FALSE,0,NA,88,2
1000040620313412554,2023-12-14,Dunbar Southlands,49.23297027366479,-123.18460335551592,Entire home/apt,4,1 bath,3,$165.00,2,FALSE,FALSE,0,NA,70,1
1000046811446202790,2023-12-14,Downtown,49.27926344174279,-123.11941076957052,Entire home/apt,5,2.5 baths,3,$191.00,2,FALSE,TRUE,0,NA,265,2
1000078195635658573,2023-12-14,Arbutus Ridge,49.2524226,-123.1565967,Entire home/apt,8,4 baths,4,$280.00,2,FALSE,FALSE,0,NA,165,1
1000083268058981890,2023-12-14,Downtown Eastside,49.2818215,-123.1041773,Entire home/apt,4,1 bath,NA,$175.00,2,FALSE,TRUE,3,4.5,0,1
1000115215135815392,2023-12-14,Downtown Eastside,49.283951825053045,-123.10767311960096,Entire home/apt,4,1 bath,2,$150.00,1,FALSE,FALSE,4,4.67,0,1
1000199604156422090,2023-12-14,Kerrisdale,49.22796,-123.16394,Entire home/apt,2,1 bath,1,$150.00,30,FALSE,FALSE,0,NA,269,1
1000209688230916748,2023-12-13,Downtown,49.29301,-123.1297,Private room,2,1 shared bath,2,$25.00,28,FALSE,TRUE,0,NA,222,4
1000252377362444636,2023-12-14,Downtown,49.27435429254509,-123.13037705080744,Entire home/apt,4,2 baths,2,$227.00,30,FALSE,FALSE,0,NA,269,2
1000292418610835657,2023-12-14,Riley Park,49.24021051875208,-123.09619324240604,Entire home/apt,2,1 bath,1,$87.00,30,FALSE,FALSE,0,NA,70,1
1000295237113501106,2023-12-14,Downtown,49.28034217438497,-123.1205225307358,Entire home/apt,4,1 bath,1,$205.00,2,FALSE,FALSE,6,4.83,202,1
1000306248865065254,2023-12-14,West End,49.28629,-123.12578,Entire home/apt,5,2 baths,3,$236.00,30,FALSE,FALSE,0,NA,89,1
1000324087869073174,2023-12-13,Victoria-Fraserview,49.20926,-123.06807,Private room,2,1 shared bath,1,$73.00,1,TRUE,FALSE,0,NA,25,5
1000339012189364320,2023-12-13,Victoria-Fraserview,49.20790145154805,-123.0702712587512,Private room,2,1 bath,1,$76.00,1,TRUE,FALSE,2,5,26,5
1000727096487034185,2023-12-13,Riley Park,49.25241162778436,-123.1142285213708,Entire home/apt,2,1 bath,2,$76.00,2,TRUE,TRUE,0,NA,139,5
1000876439117206130,2023-12-14,Downtown,49.28929567940555,-123.12746807767138,Entire home/apt,5,2 baths,2,$259.00,90,FALSE,FALSE,0,NA,268,1
1001237630871589276,2023-12-13,Mount Pleasant,49.26644738801489,-123.09763334321823,Entire home/apt,2,1 bath,1,$110.00,30,FALSE,FALSE,0,NA,148,1
1001446135728360436,2023-12-14,Marpole,49.20991222279176,-123.1276100926623,Entire home/apt,6,2.5 baths,3,$169.00,2,FALSE,TRUE,1,4,80,4
1001468830140493645,2023-12-14,Oakridge,49.22405,-123.10666,Entire home/apt,8,1 bath,4,$51.00,1,FALSE,FALSE,5,5,49,3
1001492430877240973,2023-12-14,Downtown,49.2784993,-123.1178507,Entire home/apt,4,2 baths,2,$150.00,30,FALSE,FALSE,0,NA,101,42
1001536226441786152,2023-12-14,Grandview-Woodland,49.27537,-123.06498,Entire home/apt,2,1 bath,2,$99.00,1,FALSE,FALSE,6,5,0,1
1001635275947278007,2023-12-14,Hastings-Sunrise,49.27691,-123.0497,Entire home/apt,4,1 bath,2,$129.00,90,FALSE,FALSE,0,NA,219,1
1001668494313338968,2023-12-14,Downtown,49.27922,-123.10946,Entire home/apt,4,1 bath,2,$220.00,30,FALSE,FALSE,0,NA,179,2
1001788258216644078,2023-12-14,Downtown,49.278591206685206,-123.1283441856625,Entire home/apt,4,1 bath,1,"$2,400.00",1,FALSE,TRUE,0,NA,58,1
1002027070282028247,2023-12-14,Downtown,49.2792118,-123.1214803,Entire home/apt,4,1 bath,2,$115.00,3,TRUE,FALSE,3,3.33,21,21
1002217791050346010,2023-12-14,Downtown,49.28738120000001,-123.1237839,Entire home/apt,2,1 bath,1,$169.00,30,FALSE,FALSE,0,NA,269,1
1002234610901047961,2023-12-13,Shaughnessy,49.234710849462,-123.15270895043524,Private room,2,1 shared bath,1,$68.00,1,FALSE,FALSE,3,5,99,3
1002265413441825330,2023-12-14,Downtown,49.2802926462234,-123.12628879819914,Entire home/apt,2,1 bath,1,$131.00,2,FALSE,FALSE,3,4.67,74,1
1002278626898556246,2023-12-13,Kitsilano,49.273,-123.15039,Entire home/apt,1,1 bath,1,$99.00,30,FALSE,FALSE,0,NA,161,1
1002365963477144839,2023-12-14,Victoria-Fraserview,49.22687309961468,-123.05459991472736,Entire home/apt,2,1 bath,1,$70.00,1,FALSE,FALSE,3,5,252,1
1002508074598632544,2023-12-14,Downtown Eastside,49.2781168,-123.0995864,Entire home/apt,3,1 bath,2,$164.00,2,TRUE,TRUE,3,5,130,5
1002529032812002102,2023-12-14,West End,49.28891,-123.12963,Entire home/apt,4,3 baths,2,$250.00,180,FALSE,TRUE,0,NA,269,1
1003100579293354945,2023-12-14,Downtown,49.27969,-123.12237,Entire home/apt,2,1 bath,2,$208.00,1,FALSE,TRUE,4,4,2,2
1003172351600699044,2023-12-13,Sunset,49.22301,-123.1008,Private room,2,2 shared baths,1,$60.00,1,FALSE,TRUE,1,4,89,7
1003224578872304385,2023-12-14,Downtown Eastside,49.2811219,-123.1062678,Entire home/apt,4,1 bath,2,$39.00,2,TRUE,FALSE,0,NA,77,5
1003589828492405990,2023-12-14,Shaughnessy,49.2356631730793,-123.15277852354475,Private room,2,1 shared bath,2,$58.00,1,FALSE,FALSE,1,5,94,3
1003646005586164563,2023-12-13,Fairview,49.26186353993439,-123.13211329580768,Entire home/apt,2,1 bath,1,$66.00,30,FALSE,TRUE,0,NA,251,134
1003700006660801128,2023-12-13,Mount Pleasant,49.26154321653422,-123.10416257173482,Entire home/apt,2,1 bath,1,$99.00,30,FALSE,TRUE,0,NA,226,134
1003745090356162116,2023-12-14,Downtown,49.27814,-123.10688,Entire home/apt,5,2 baths,1,$305.00,1,FALSE,FALSE,2,5,173,1
1003834433092304783,2023-12-14,Downtown Eastside,49.27952440191378,-123.10556434612931,Entire home/apt,6,2 baths,3,$148.00,1,FALSE,TRUE,4,4.5,105,43
1003875191037916084,2023-12-14,Renfrew-Collingwood,49.23773,-123.0305,Entire home/apt,5,2 baths,4,$212.00,3,FALSE,FALSE,0,NA,71,2
1003899985354967815,2023-12-13,Sunset,49.22481225841533,-123.10024275864166,Private room,2,2 baths,2,$68.00,1,FALSE,TRUE,0,NA,90,7
1003964021710009132,2023-12-14,Downtown Eastside,49.28022150499026,-123.1056631133736,Entire home/apt,4,1 bath,1,$96.00,30,FALSE,TRUE,0,NA,209,1
1004062408737719634,2023-12-13,Oakridge,49.22072979950166,-123.11691260220286,Entire home/apt,4,2 baths,2,$128.00,2,TRUE,TRUE,0,NA,169,1
1004283782586351397,2023-12-14,Hastings-Sunrise,49.28097,-123.0556,Entire home/apt,4,3 baths,2,$120.00,30,TRUE,FALSE,0,NA,0,1
1004407879075067662,2023-12-14,Marpole,49.21386671714277,-123.12843759078136,Entire home/apt,4,1 bath,2,$126.00,1,FALSE,FALSE,9,5,149,1
1004530832912875377,2023-12-14,Kerrisdale,49.218746033207694,-123.14995770528527,Entire home/apt,4,2 baths,2,NA,1,FALSE,FALSE,0,NA,74,1
1004997299136858351,2023-12-13,Renfrew-Collingwood,49.25309727084935,-123.03375552853306,Private room,2,1 bath,1,$70.00,30,FALSE,FALSE,0,NA,100,6
1005041123681797557,2023-12-14,Downtown Eastside,49.28357,-123.10257,Entire home/apt,2,1 bath,1,$300.00,30,TRUE,TRUE,0,NA,139,2
1005045176556390937,2023-12-13,Kitsilano,49.26612328949828,-123.15531971383744,Entire home/apt,2,1 bath,1,$76.00,30,FALSE,TRUE,1,4,313,134
1005127756836305885,2023-12-13,Downtown,49.2749955,-123.1223163,Entire home/apt,2,1.5 baths,1,NA,30,FALSE,FALSE,0,NA,87,1
1005160061766890596,2023-12-14,Kensington-Cedar Cottage,49.24398,-123.08136,Entire home/apt,4,1.5 baths,2,$280.00,2,TRUE,FALSE,0,NA,1,3
1005160515978590346,2023-12-14,Mount Pleasant,49.26158124033017,-123.10011669239732,Entire home/apt,3,1 bath,2,$68.00,1,FALSE,FALSE,6,5,74,3
1005663281001463884,2023-12-13,Kitsilano,49.27628552300533,-123.14984269578704,Private room,2,2 shared baths,2,$104.00,1,FALSE,FALSE,15,4.93,99,3
1005713969110960909,2023-12-14,Arbutus Ridge,49.23791600366419,-123.15962786894208,Entire home/apt,5,1 bath,3,$99.00,1,FALSE,TRUE,1,5,29,10
1005769316812466951,2023-12-14,Oakridge,49.22557,-123.12938,Entire home/apt,6,2 baths,3,$250.00,2,FALSE,FALSE,1,5,258,1
1005792608004496986,2023-12-14,Hastings-Sunrise,49.27493,-123.04013,Entire home/apt,3,1 bath,2,$109.00,30,NA,FALSE,0,NA,179,4
1005833820418642468,2023-12-14,Mount Pleasant,49.26033,-123.09694,Entire home/apt,4,2 baths,3,$169.00,30,TRUE,TRUE,0,NA,4,6
1005919807475125629,2023-12-14,Downtown Eastside,49.28226,-123.08388,Entire home/apt,2,1 bath,1,$104.00,2,FALSE,FALSE,6,5,164,1
1005919947752546103,2023-12-14,Downtown,49.278734,-123.1073922,Entire home/apt,5,2 baths,3,$199.00,1,FALSE,FALSE,2,5,73,2
1005954129507542549,2023-12-14,Renfrew-Collingwood,49.243263348346936,-123.0290298100618,Entire home/apt,2,1 bath,1,$109.00,2,FALSE,FALSE,12,4.85,0,1
1005975087843177268,2023-12-14,Oakridge,49.22259379796327,-123.13779845894804,Entire home/apt,4,1.5 baths,2,NA,3,FALSE,TRUE,2,4,0,1
1005994461176931154,2023-12-14,Dunbar Southlands,49.23626,-123.18194,Entire home/apt,8,2.5 baths,4,$549.00,3,TRUE,TRUE,1,5,75,1
1006019824410138992,2023-12-13,Sunset,49.21421,-123.10526,Entire home/apt,2,1 bath,1,$82.00,30,FALSE,FALSE,1,5,191,1
1006111949856415760,2023-12-13,Downtown,49.27483792210768,-123.10248545024636,Entire home/apt,8,2 baths,4,$181.00,30,FALSE,FALSE,0,NA,269,1
1006158271672848672,2023-12-13,Kitsilano,49.26719700466305,-123.16716298993968,Entire home/apt,2,1 bath,1,$155.00,3,FALSE,FALSE,1,5,184,1
1006160919949449613,2023-12-14,Sunset,49.21221629999999,-123.0864857,Private room,2,1 bath,1,$83.00,1,TRUE,FALSE,0,NA,167,1
1006161482028441543,2023-12-14,Downtown,49.27687570000001,-123.1272035,Entire home/apt,4,1 bath,2,$159.00,1,FALSE,FALSE,2,3,90,1
1006419844395798594,2023-12-13,Oakridge,49.2256109,-123.1212093,Private room,1,1 bath,1,$70.00,1,FALSE,TRUE,0,NA,204,20
1006532730540936312,2023-12-14,Downtown,49.288778724825264,-123.12428705859332,Entire home/apt,4,2.5 baths,2,$170.00,30,FALSE,TRUE,0,NA,215,134
1006588705881468751,2023-12-13,Grandview-Woodland,49.27753149611148,-123.06346718476571,Entire home/apt,6,2.5 baths,3,NA,10,FALSE,FALSE,0,NA,54,1
1006621523563827818,2023-12-13,Kitsilano,49.26519730469256,-123.15619630286147,Entire home/apt,4,1 bath,2,$104.00,30,TRUE,FALSE,0,NA,225,26
1006711802498860008,2023-12-14,Downtown,49.27852376761411,-123.10931538626912,Entire home/apt,6,2 baths,NA,$180.00,2,FALSE,FALSE,1,5,76,1
1006767958834714212,2023-12-14,Downtown,49.280627526435424,-123.1248984275289,Entire home/apt,4,1 bath,2,NA,1,FALSE,FALSE,0,NA,49,1
1006782164740087079,2023-12-13,Riley Park,49.23763,-123.1129,Entire home/apt,3,1 bath,1,$128.00,1,FALSE,TRUE,0,NA,237,1
1006936168438441608,2023-12-13,West Point Grey,49.26817953097324,-123.20392705500127,Private room,2,2 baths,1,$110.00,1,FALSE,FALSE,0,NA,269,1
1007409156300819599,2023-12-13,Killarney,49.22952507297958,-123.025908196916,Entire home/apt,4,1 bath,2,$71.00,2,TRUE,FALSE,4,5,117,3
1007924936524054178,2023-12-14,Marpole,49.20924742334718,-123.1428430573408,Entire home/apt,5,1 bath,2,$91.00,1,FALSE,TRUE,8,4.38,224,1
1008338158960800687,2023-12-14,Renfrew-Collingwood,49.23955,-123.04745,Entire home/apt,6,3 baths,3,$241.00,1,FALSE,TRUE,0,NA,90,2
1008354011285853554,2023-12-13,Fairview,49.26506083382103,-123.14293573770554,Entire home/apt,2,1 bath,1,NA,30,FALSE,FALSE,0,NA,269,1
1008718595001198656,2023-12-14,Downtown,49.27906979259672,-123.10958642181662,Entire home/apt,8,2.5 baths,5,"$1,299.00",2,FALSE,TRUE,0,NA,356,3
1008752347711818081,2023-12-14,West End,49.28234478979729,-123.1342781694404,Entire home/apt,2,1 bath,1,$180.00,30,FALSE,FALSE,0,NA,143,9
1008761445676838567,2023-12-14,Marpole,49.20781339330711,-123.13342693102652,Entire home/apt,4,1 bath,2,$104.00,6,TRUE,FALSE,1,5,203,1
1008766486346165122,2023-12-14,West End,49.28429557603571,-123.13628611962984,Entire home/apt,2,1 bath,1,$200.00,30,FALSE,FALSE,0,NA,143,9
1008917269256424878,2023-12-13,Marpole,49.20983265362327,-123.1215359780001,Entire home/apt,10,4 baths,5,$240.00,2,FALSE,TRUE,0,NA,45,2
1009392766129570885,2023-12-14,Sunset,49.227938572918426,-123.0947056529332,Entire home/apt,6,1.5 baths,4,$96.00,1,FALSE,FALSE,5,4.8,61,1
1009495033736759778,2023-12-14,Kensington-Cedar Cottage,49.25812864775635,-123.06990633274984,Entire home/apt,5,2.5 baths,3,$190.00,7,FALSE,TRUE,0,NA,164,2
1009518790983177244,2023-12-13,Mount Pleasant,49.26111958529193,-123.0981993315587,Entire home/apt,2,1 bath,1,$51.00,30,FALSE,TRUE,0,NA,194,134
1009612225332715413,2023-12-13,Kitsilano,49.27589076811246,-123.1510681306822,Private room,2,2 shared baths,2,$100.00,1,FALSE,TRUE,15,4.8,66,3
1009612774581408171,2023-12-13,Kitsilano,49.27614,-123.14936,Private room,2,2 shared baths,1,$104.00,1,FALSE,FALSE,13,4.15,90,3
1009661423646818476,2023-12-14,Downtown,49.28664,-123.12314,Private room,1,1 shared bath,1,$85.00,30,TRUE,FALSE,0,NA,269,4
1009672862304504296,2023-12-14,West End,49.28839,-123.12996,Entire home/apt,6,2 baths,3,$208.00,30,FALSE,TRUE,2,3.5,1,5
1009772778271515644,2023-12-13,Sunset,49.21369959864374,-123.07839235931505,Entire home/apt,6,3.5 baths,3,$169.00,2,FALSE,TRUE,2,5,64,4
1010090125316250595,2023-12-14,Downtown,49.281896320961785,-123.12422446169164,Entire home/apt,4,2 baths,2,$128.00,30,FALSE,FALSE,0,NA,226,1
1010284542676038926,2023-12-13,Victoria-Fraserview,49.2287398,-123.0659539,Entire home/apt,6,2 baths,3,$80.00,2,FALSE,FALSE,6,5,110,1
1010285265621837763,2023-12-13,Kensington-Cedar Cottage,49.25281535611488,-123.05938673253924,Entire home/apt,4,1 bath,2,$111.00,30,FALSE,FALSE,0,NA,161,1
1010288345245936733,2023-12-14,Downtown Eastside,49.28326443153195,-123.10888616368176,Entire home/apt,6,2 baths,3,$187.00,1,FALSE,FALSE,6,5,52,1
1010336745682005511,2023-12-14,Downtown Eastside,49.28202,-123.10844,Entire home/apt,4,1 bath,2,$187.00,1,TRUE,TRUE,8,4.88,98,8
1010341736303527888,2023-12-14,Downtown,49.27895315349674,-123.12510446837332,Entire home/apt,4,1 bath,2,NA,1,FALSE,FALSE,0,NA,45,1
1010362557761649112,2023-12-14,Downtown,49.27984,-123.12502,Entire home/apt,4,1 bath,2,NA,1,FALSE,FALSE,0,NA,43,1
1010372474398062510,2023-12-14,Downtown,49.27892,-123.12479,Entire home/apt,4,1 bath,3,$145.00,1,FALSE,FALSE,0,NA,43,1
1010373029610726119,2023-12-14,Downtown,49.2785351,-123.1198006,Entire home/apt,4,2 baths,2,$217.00,1,FALSE,TRUE,2,5,40,1
1010375550025535919,2023-12-14,Downtown Eastside,49.28248097150582,-123.10900887125796,Entire home/apt,4,1 bath,2,$160.00,1,TRUE,TRUE,6,4.83,50,8
1010393023974892704,2023-12-14,Downtown,49.28052031726085,-123.10773709784044,Entire home/apt,4,1.5 baths,2,$200.00,30,FALSE,TRUE,0,NA,269,1
1010575868347387219,2023-12-13,Kitsilano,49.25834,-123.18087,Entire home/apt,6,1 bath,3,$110.00,2,FALSE,TRUE,0,NA,77,1
1010587152461656602,2023-12-14,West End,49.2856957,-123.1237629,Entire home/apt,4,2.5 baths,2,"$2,000.00",1,FALSE,FALSE,0,NA,269,1
1010953851934743611,2023-12-13,Riley Park,49.24854,-123.1018,Entire home/apt,2,1 bath,1,$105.00,30,TRUE,FALSE,0,NA,162,1
1010967146183643694,2023-12-13,Grandview-Woodland,49.27668,-123.06887,Entire home/apt,4,1 bath,3,$336.00,2,FALSE,FALSE,0,NA,269,1
1010989071043007236,2023-12-14,Arbutus Ridge,49.2574967,-123.1778547,Shared room,1,NA,1,$62.00,1,TRUE,FALSE,1,4,200,1
1010994864220101237,2023-12-13,Victoria-Fraserview,49.22135906912214,-123.07243851486666,Private room,4,1 shared bath,1,NA,1,FALSE,FALSE,0,NA,70,2
1011013383135492304,2023-12-14,Killarney,49.23193,-123.03767,Entire home/apt,4,2 baths,3,$140.00,1,FALSE,FALSE,2,5,0,3
1011027625250669279,2023-12-14,Marpole,49.2121173270851,-123.1426834270865,Entire home/apt,7,2 baths,4,$201.00,2,FALSE,TRUE,1,4,13,2
1011059857165525889,2023-12-14,Downtown,49.27974,-123.1069,Entire home/apt,6,2 baths,3,$145.00,1,TRUE,TRUE,7,4.71,119,8
1011077419589908107,2023-12-13,West Point Grey,49.25935,-123.21048,Private room,2,1.5 baths,1,$84.00,1,FALSE,TRUE,1,5,77,3
1011079601169707377,2023-12-14,Fairview,49.2634116219255,-123.12935514004228,Entire home/apt,6,2 baths,2,$473.00,1,FALSE,FALSE,0,NA,171,1
1011089105799017358,2023-12-13,West Point Grey,49.25849554972667,-123.21187083211838,Private room,2,1.5 baths,1,$74.00,1,FALSE,TRUE,1,5,258,3
1011109642554622116,2023-12-14,Downtown,49.27877378676315,-123.10996630331752,Entire home/apt,6,2 baths,3,$158.00,1,TRUE,TRUE,11,4.75,0,8
1011153096655491988,2023-12-14,Downtown,49.2786,-123.12374,Entire home/apt,5,1 bath,3,$133.00,1,FALSE,FALSE,1,5,46,1
1011165223778812926,2023-12-14,Downtown,49.28080355831885,-123.12436667462984,Entire home/apt,4,1 bath,2,$105.00,1,FALSE,FALSE,0,NA,49,1
1011170602742340818,2023-12-14,Downtown,49.27888061407173,-123.12315712312966,Entire home/apt,4,1 bath,2,NA,1,FALSE,FALSE,0,NA,44,1
1011176757681116853,2023-12-14,Downtown,49.27910176632621,-123.12327271853935,Entire home/apt,5,1 bath,3,$143.00,1,FALSE,FALSE,2,5,55,1
1011187750956360185,2023-12-14,Downtown,49.280726912849516,-123.1244984565409,Entire home/apt,4,1 bath,3,NA,1,FALSE,FALSE,0,NA,42,1
1011192133838387393,2023-12-14,Downtown,49.2791503782284,-123.12497209409452,Entire home/apt,5,1 bath,3,$137.00,1,FALSE,FALSE,0,4,0,1
1011200895462980265,2023-12-14,Downtown,49.28056,-123.12469,Entire home/apt,5,1 bath,3,$139.00,1,FALSE,FALSE,1,5,41,1
1011204750061662371,2023-12-14,Downtown,49.27842104339635,-123.12471573006457,Entire home/apt,4,1 bath,2,$120.00,1,FALSE,FALSE,1,5,46,1
1011208038864721669,2023-12-14,Downtown,49.27845154393827,-123.12335791889664,Entire home/apt,4,1 bath,2,$128.00,1,FALSE,FALSE,0,NA,35,1
1011213879733238102,2023-12-14,Downtown,49.27847,-123.12305,Entire home/apt,4,1 bath,3,$120.00,1,FALSE,FALSE,1,5,36,1
1011226885622723129,2023-12-14,Downtown,49.27882946174553,-123.123242512151,Entire home/apt,4,1 bath,2,$99.00,1,FALSE,FALSE,0,NA,49,1
1011455554195865812,2023-12-14,Downtown,49.27782674375617,-123.10845780077148,Entire home/apt,4,1 bath,2,$103.00,2,FALSE,TRUE,0,NA,112,43
1011697592333751677,2023-12-14,Mount Pleasant,49.2693386877486,-123.1146381638476,Entire home/apt,5,2.5 baths,3,$186.00,1,TRUE,TRUE,5,4.83,0,8
1011697853255237880,2023-12-13,Mount Pleasant,49.26053,-123.11192,Private room,2,1 private bath,1,$89.00,1,FALSE,TRUE,0,NA,180,16
1011725047587681420,2023-12-14,Downtown Eastside,49.28404,-123.10697,Entire home/apt,4,2 baths,2,$296.00,1,TRUE,TRUE,6,5,166,8
1011829326343132218,2023-12-14,Downtown,49.27599969366269,-123.13402592867249,Entire home/apt,2,2 baths,2,NA,1,FALSE,FALSE,0,NA,269,1
1012037587653292048,2023-12-13,Mount Pleasant,49.25958,-123.11221,Private room,2,1 private bath,2,$99.00,1,FALSE,TRUE,0,NA,159,16
1012051029453450050,2023-12-13,Mount Pleasant,49.25958,-123.11221,Private room,2,1 private bath,1,$107.00,1,FALSE,TRUE,0,NA,152,16
1012291112416319149,2023-12-13,Downtown Eastside,49.28054,-123.08453,Entire home/apt,2,1 bath,1,$125.00,4,FALSE,FALSE,1,5,26,1
1012297271806285587,2023-12-14,Downtown Eastside,49.28213,-123.1032,Entire home/apt,4,1 bath,2,$161.00,1,TRUE,TRUE,12,4.58,172,8
1012317994416856719,2023-12-14,Downtown Eastside,49.28418615892555,-123.10905968055108,Private room,2,1 bath,1,$150.00,30,FALSE,FALSE,0,NA,89,1
1012355523766473840,2023-12-13,Oakridge,49.224343500455696,-123.134913017863,Private room,4,1 private bath,2,$198.00,2,TRUE,FALSE,0,NA,39,9
1012358010447828698,2023-12-13,Oakridge,49.22388999364723,-123.13485073190326,Private room,2,1 private bath,1,$158.00,2,TRUE,FALSE,0,NA,39,9
1012472170979830759,2023-12-13,West End,49.29234,-123.13999,Entire home/apt,2,1 bath,1,$200.00,14,FALSE,FALSE,0,NA,33,1
1012559983614026054,2023-12-13,Mount Pleasant,49.2703259,-123.1012376,Entire home/apt,3,1 bath,2,$139.00,1,FALSE,FALSE,8,5,42,1
1012613131810719464,2023-12-13,Marpole,49.20871663560556,-123.13686535072678,Private room,1,1 bath,1,$84.00,1,FALSE,TRUE,0,NA,256,2
1013193061058391651,2023-12-14,Downtown Eastside,49.27792,-123.09753,Entire home/apt,3,1 bath,2,$140.00,4,TRUE,TRUE,0,NA,199,2
1013209123025522483,2023-12-13,Mount Pleasant,49.25959385973812,-123.11242885887624,Private room,2,2 baths,2,$89.00,30,FALSE,TRUE,0,NA,179,16
1013217673117194939,2023-12-14,Downtown Eastside,49.279854692485785,-123.09673728672436,Entire home/apt,4,1 bath,2,$110.00,2,FALSE,FALSE,5,5,70,1
1013333975522583417,2023-12-13,Shaughnessy,49.2378643,-123.1451415,Private room,2,1 bath,1,$128.00,1,FALSE,FALSE,0,NA,269,1
1013379669285257526,2023-12-13,Marpole,49.21078765230181,-123.11936395821296,Entire home/apt,3,1 bath,2,$85.00,2,FALSE,TRUE,2,4,114,1
1013403010587243199,2023-12-13,Hastings-Sunrise,49.26918,-123.0376,Private room,1,1 private bath,1,$65.00,30,TRUE,FALSE,0,NA,261,8
1013411632555418293,2023-12-13,Hastings-Sunrise,49.27134,-123.03847,Private room,1,1 bath,1,$53.00,30,TRUE,FALSE,0,NA,261,8
1013415781082406678,2023-12-13,Hastings-Sunrise,49.26905,-123.03745,Private room,1,1 bath,1,$53.00,30,TRUE,FALSE,0,NA,250,8
1013418899255683100,2023-12-14,Downtown,49.278025245133165,-123.10697770260438,Entire home/apt,5,2 baths,2,$288.00,1,FALSE,FALSE,0,NA,163,1
